Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000021750,Fam107a,Gene Expression,0.6008580114276295,0.0,0.0,131311,18.17276144297143,6735
ENSMUSG00000023439,Gnb3,Gene Expression,0.6005044151244958,0.0,0.0,1750,0.09835619963509001,304
ENSMUSG00000109809,Gm34066,Gene Expression,0.5998874873967096,0.0,0.0,907,0.07462340839696499,159
ENSMUSG00000044252,Osbpl1a,Gene Expression,0.5982544876225551,0.0,0.0,117582,14.013713275661543,6841
ENSMUSG00000025658,Cnksr2,Gene Expression,0.5979785002721757,0.0,0.0,17829,1.757694928297138,3805
ENSMUSG00000067629,Syngap1,Gene Expression,0.5979422869284376,0.0,0.0,91274,9.31740445250144,6415
ENSMUSG00000033737,Fndc3c1,Gene Expression,0.5976038292949138,0.0,0.0,473,0.0649066909410237,97
ENSMUSG00000066189,Cacng3,Gene Expression,0.5969680150028372,0.0,0.0,32429,3.1452486024493167,4595
ENSMUSG00000028137,Celf3,Gene Expression,0.596810103223085,0.0,0.0,66866,6.750040510554399,5988
ENSMUSG00000032589,Bsn,Gene Expression,0.5961944224197997,0.0,0.0,112355,11.656931065064208,6526
ENSMUSG00000015843,Rxrg,Gene Expression,0.5958056544136174,0.0,0.0,7519,0.8169232590665174,2092
ENSMUSG00000043164,Tmem212,Gene Expression,0.5944499355699938,0.0,0.0,2968,0.4465735664150981,395
ENSMUSG00000052974,Cyp2f2,Gene Expression,0.5938335564521225,0.0,0.0,1447,0.08276747551161887,162
ENSMUSG00000041571,Selenow,Gene Expression,0.5933292063526668,0.0,0.0,261103,32.03686681222316,6926
ENSMUSG00000050315,Synpo2,Gene Expression,0.5932715562585457,0.0,0.0,5361,0.8087476941878837,1724
ENSMUSG00000029471,Camkk2,Gene Expression,0.59318344585013,0.0,0.0,91008,8.945080555415649,6400
ENSMUSG00000031111,Igsf1,Gene Expression,0.5919481145265864,0.0,0.0,11159,1.2900553085231516,2860
ENSMUSG00000018470,Kcnab3,Gene Expression,0.5918345132601224,0.0,0.0,16808,2.34859848737326,4245
ENSMUSG00000045573,Penk,Gene Expression,0.5914940673204157,0.0,0.0,35044,4.450722232008256,4484
ENSMUSG00000070306,Ccdc153,Gene Expression,0.5907914898364018,0.0,0.0,2955,0.4280269330962178,420
ENSMUSG00000046922,Gpr6,Gene Expression,0.5907545380335854,0.0,0.0,1500,0.15996843385671417,607
ENSMUSG00000063659,Zbtb18,Gene Expression,0.5906268582975437,0.0,0.0,67646,6.935386322260231,6160
ENSMUSG00000033730,Egr3,Gene Expression,0.5903746619205015,0.0,0.0,5335,0.5067773139207633,1823
ENSMUSG00000024245,Tmem178,Gene Expression,0.5894860561003912,0.0,0.0,15243,1.497841119507019,3531
ENSMUSG00000041329,Atp1b2,Gene Expression,0.5894550301494937,0.0,0.0,89792,13.925864387498896,6911
ENSMUSG00000037843,Vstm2l,Gene Expression,0.5888760079090418,0.0,0.0,34847,4.51976324441766,5538
ENSMUSG00000038764,Ptpn3,Gene Expression,0.588650864376421,0.0,0.0,16687,1.906218390194472,4061
ENSMUSG00000040794,C1qtnf4,Gene Expression,0.5883205080829169,0.0,0.0,125421,14.454972911113641,6580
ENSMUSG00000006522,Itih3,Gene Expression,0.5879453566468283,0.0,0.0,25371,3.310082317719615,4869
ENSMUSG00000058975,Kcnc1,Gene Expression,0.5879064375793054,0.0,0.0,77702,9.423943726394338,6333
ENSMUSG00000031786,Drc7,Gene Expression,0.5876056508415651,0.0,0.0,3153,0.335190765989585,573
ENSMUSG00000026514,Cnih3,Gene Expression,0.5875061812364932,0.0,0.0,14225,1.4227561201461847,3239
ENSMUSG00000037579,Kcnh3,Gene Expression,0.5873635529675734,0.0,0.0,4462,0.4030011171906877,1696
ENSMUSG00000054889,Dsp,Gene Expression,0.5869549007670248,0.0,0.0,1690,0.13653416090725579,355
ENSMUSG00000007594,Hapln4,Gene Expression,0.5866106118339626,0.0,0.0,48988,6.124457966887428,5981
ENSMUSG00000044288,Cnr1,Gene Expression,0.5860518289747448,0.0,0.0,46266,5.420418775717614,5418
ENSMUSG00000030270,Cpne9,Gene Expression,0.5859767158073604,0.0,0.0,12530,1.4587426880628331,3274
ENSMUSG00000037855,Zfp365,Gene Expression,0.5859759655327925,0.0,0.0,36398,4.014688238083452,5509
ENSMUSG00000044216,Kcnj4,Gene Expression,0.585916706201306,0.0,0.0,4865,0.4143957413661,1669
ENSMUSG00000020331,Hcn2,Gene Expression,0.5858784931913146,0.0,0.0,60708,9.686819750711022,6709
ENSMUSG00000032373,Car12,Gene Expression,0.5855674179089173,0.0,0.0,5429,0.489811129286688,1187
ENSMUSG00000023034,Nr4a1,Gene Expression,0.5853971124569014,0.0,0.0,16895,1.558594183748366,3628
ENSMUSG00000038418,Egr1,Gene Expression,0.5852265461091549,0.0,0.0,10691,0.968522665508324,2864
ENSMUSG00000056972,Magel2,Gene Expression,0.5849809838613932,0.0,0.0,3394,0.37545040612637137,1279
ENSMUSG00000022425,Enpp2,Gene Expression,0.5846843855387265,0.0,0.0,78654,10.30835156031266,6349
ENSMUSG00000015090,Ptgds,Gene Expression,0.5841224284620503,0.0,0.0,126929,31.52697212874128,6802
ENSMUSG00000028833,Ncdn,Gene Expression,0.5839185150454431,0.0,0.0,235478,27.217833971208446,6823
ENSMUSG00000047495,Dlgap2,Gene Expression,0.5817328789098937,0.0,0.0,11714,1.1144649980196704,3120
ENSMUSG00000005089,Slc1a2,Gene Expression,0.5815984574590745,0.0,0.0,359667,49.86434074649743,6926
ENSMUSG00000026805,Barhl1,Gene Expression,0.5802023525522545,0.0,0.0,2962,0.3321398569123088,1015
ENSMUSG00000020788,Atp2a3,Gene Expression,0.5801080850676549,0.0,0.0,10887,1.2605961265288705,2268
ENSMUSG00000028946,Hes3,Gene Expression,0.5798993267355347,0.0,0.0,2631,0.3122876028967516,719
ENSMUSG00000043811,Rtn4r,Gene Expression,0.5787595683820578,0.0,0.0,15628,1.4234163471957137,3444
ENSMUSG00000034384,Barhl2,Gene Expression,0.5785310810493824,0.0,0.0,2116,0.19844296361902838,653
ENSMUSG00000051359,Ncald,Gene Expression,0.5780755075776408,0.0,0.0,72550,7.480730505935155,6225
ENSMUSG00000030302,Atp2b2,Gene Expression,0.5775838520562594,0.0,0.0,223570,25.16850165303234,6723
ENSMUSG00000019943,Atp2b1,Gene Expression,0.5774840472639367,0.0,0.0,45563,4.6099255695718355,5642
ENSMUSG00000021943,Gdf10,Gene Expression,0.5774732493389797,0.0,0.0,8807,1.4415265857013941,1767
ENSMUSG00000013523,Bcas1,Gene Expression,0.5767293511775844,0.0,0.0,12234,2.856666114527273,4597
ENSMUSG00000040612,Ildr2,Gene Expression,0.576702355236964,0.0,0.0,24393,2.9225677986547938,4790
ENSMUSG00000026576,Atp1b1,Gene Expression,0.5765612832270175,0.0,0.0,928449,113.64953963577733,6931
ENSMUSG00000003411,Rab3b,Gene Expression,0.5764391921127214,0.0,0.0,39164,4.120491980103927,4934
ENSMUSG00000025855,Prkar1b,Gene Expression,0.5759956053819847,0.0,0.0,81331,9.368199188534039,6354
ENSMUSG00000037681,Esyt3,Gene Expression,0.5751658456527412,0.0,0.0,3076,0.30141223568174713,1072
ENSMUSG00000033805,Ephx4,Gene Expression,0.5751261311479461,0.0,0.0,13776,1.2393095936005443,3419
ENSMUSG00000030898,Cckbr,Gene Expression,0.5742540389516354,0.0,0.0,11221,1.0722269568272036,2881
ENSMUSG00000037541,Shank2,Gene Expression,0.57405788036383,0.0,0.0,66635,7.8436904572439206,6274
ENSMUSG00000026385,Dbi,Gene Expression,0.5735964221213818,0.0,0.0,134926,20.86506970269871,6941
ENSMUSG00000064329,Scn1a,Gene Expression,0.5729575098019992,0.0,0.0,54676,6.871962697816377,6221
ENSMUSG00000026751,Nr5a1,Gene Expression,0.5727119399017143,0.0,0.0,386,0.03060331526346316,121
ENSMUSG00000043036,Ccdc63,Gene Expression,0.5724598864244932,0.0,0.0,2008,0.2022287389807549,734
ENSMUSG00000021087,Rtn1,Gene Expression,0.5722843655620852,0.0,0.0,389636,43.01096470918225,6872
ENSMUSG00000020524,Gria1,Gene Expression,0.5722717734473034,0.0,0.0,67473,7.40940542407853,6149
ENSMUSG00000043388,Tmem130,Gene Expression,0.5721206315317465,0.0,0.0,44722,5.357328383393171,5993
ENSMUSG00000063239,Grm4,Gene Expression,0.5719494308013441,0.0,0.0,11631,1.2256670477882126,2999
ENSMUSG00000024736,Tmem132a,Gene Expression,0.5719297652352634,0.0,0.0,75367,7.699143540486262,6348
ENSMUSG00000023964,Calcr,Gene Expression,0.5717725423814266,0.0,0.0,2034,0.21214412701423044,618
ENSMUSG00000071341,Egr4,Gene Expression,0.5716409079133732,0.0,0.0,6244,0.5507902131959124,2140
ENSMUSG00000089661,Mia,Gene Expression,0.5716094637608997,0.0,0.0,4808,0.4740940692162731,935
ENSMUSG00000026185,Igfbp5,Gene Expression,0.5710940741999684,0.0,0.0,65408,9.850515005290589,6379
ENSMUSG00000032246,Calml4,Gene Expression,0.5703868042310941,0.0,0.0,1258,0.1399122226023272,281
ENSMUSG00000025203,Scd2,Gene Expression,0.569985068814405,0.0,0.0,206217,35.977083167525805,6944
ENSMUSG00000053279,Aldh1a1,Gene Expression,0.5698832079611207,0.0,0.0,18341,3.3493949465092037,4997
ENSMUSG00000008734,Gprc5b,Gene Expression,0.5698693767750608,0.0,0.0,42350,7.2662352152592815,6586
ENSMUSG00000028369,Svep1,Gene Expression,0.5697867853053021,0.0,0.0,3827,0.4076185830091348,1053
ENSMUSG00000020713,Gh,Gene Expression,0.5696379736931533,0.0,0.0,1019344,51.900566896923394,5735
ENSMUSG00000036098,Myrf,Gene Expression,0.5689317326971534,0.0,0.0,16002,3.716050932201082,4901
ENSMUSG00000050534,Htr5b,Gene Expression,0.5683055218870985,0.0,0.0,563,0.0951008386169463,229
ENSMUSG00000042678,Myo15,Gene Expression,0.5680389450669597,0.0,0.0,914,0.05191989273902235,205
ENSMUSG00000038872,Zfhx3,Gene Expression,0.5667596523030314,0.0,0.0,17158,2.44526313389708,4452
ENSMUSG00000022237,Ankrd33b,Gene Expression,0.56593147394874,0.0,0.0,4755,0.4263590552433449,1774
ENSMUSG00000027199,Gatm,Gene Expression,0.5655208435855192,0.0,0.0,44867,8.657262253030888,6615
ENSMUSG00000020836,Coro6,Gene Expression,0.5652196694370446,0.0,0.0,40497,5.301345585199258,5773
ENSMUSG00000066357,Wdr6,Gene Expression,0.5646996059858319,0.0,0.0,39129,4.544914295850609,5878
ENSMUSG00000050821,Fam131a,Gene Expression,0.5639058260191079,0.0,0.0,50879,4.759282401634378,5657
ENSMUSG00000058672,Tubb2a,Gene Expression,0.5632775949653314,0.0,0.0,181876,21.863003291897837,6838
ENSMUSG00000102543,Pcdhgc5,Gene Expression,0.5624910858897364,0.0,0.0,24441,2.3644947185589404,4637
ENSMUSG00000059857,Ntng1,Gene Expression,0.5618612772120107,0.0,0.0,5901,0.7681277433838493,2340
ENSMUSG00000034730,Adgrb1,Gene Expression,0.5615934573814809,0.0,0.0,184984,21.812727236033354,6852
ENSMUSG00000037428,Vgf,Gene Expression,0.5615395735692271,0.0,0.0,47532,5.513589693046045,5699
ENSMUSG00000061762,Tac1,Gene Expression,0.5612115852690509,0.0,0.0,11438,1.4857826465730208,2552
ENSMUSG00000071379,Hpcal1,Gene Expression,0.5603460804286212,0.0,0.0,32875,3.703500274625404,5153
ENSMUSG00000036357,Gpr101,Gene Expression,0.5603367463125783,0.0,0.0,3977,0.44735932265616485,1301
ENSMUSG00000000942,Hoxa4,Gene Expression,0.5603277898081935,0.0,0.0,1591,0.30460787017595276,750
ENSMUSG00000027500,Stmn2,Gene Expression,0.5599073654795877,0.0,0.0,189139,21.11496699491152,6687
ENSMUSG00000026797,Stxbp1,Gene Expression,0.5597851644744509,0.0,0.0,289243,32.74343550789693,6807
ENSMUSG00000036169,Sostdc1,Gene Expression,0.5595155698909602,0.0,0.0,3286,0.3258931019015008,584
ENSMUSG00000092035,Peg10,Gene Expression,0.5595035813771237,0.0,0.0,7201,0.8829970413454808,2227
ENSMUSG00000039058,Ak5,Gene Expression,0.5593244782428843,0.0,0.0,47106,4.461196551356638,5514
ENSMUSG00000042607,Asb4,Gene Expression,0.559270885193882,0.0,0.0,4778,0.4649743039027095,1251
ENSMUSG00000022103,Gfra2,Gene Expression,0.5583693275152662,0.0,0.0,24123,2.4311819969074797,4438
ENSMUSG00000022421,Nptxr,Gene Expression,0.5580586356649979,0.0,0.0,69428,6.534216939221807,6001
ENSMUSG00000047842,Diras2,Gene Expression,0.5578879635910574,0.0,0.0,53812,5.32997506485199,5815
ENSMUSG00000029819,Npy,Gene Expression,0.5570853371915993,0.0,0.0,30048,3.122472110631166,3269
ENSMUSG00000017400,Stac2,Gene Expression,0.5568975207344621,0.0,0.0,28658,3.59758025824956,5183
ENSMUSG00000001119,Col6a1,Gene Expression,0.5565992938641985,0.0,0.0,8240,0.7526115089895347,2130
ENSMUSG00000020732,Rab37,Gene Expression,0.5563601149261124,0.0,0.0,6171,0.8991027742377794,2220
ENSMUSG00000096225,Lhx8,Gene Expression,0.5560009790701654,0.0,0.0,478,0.056282249246273154,213
ENSMUSG00000076439,Mog,Gene Expression,0.5554900354853911,0.0,0.0,17964,4.237672115098545,4940
ENSMUSG00000045733,Sprn,Gene Expression,0.5548341966520096,0.0,0.0,25929,2.50295190826938,4666
ENSMUSG00000035640,Cbarp,Gene Expression,0.5543985329728338,0.0,0.0,144583,16.92654106844575,6704
ENSMUSG00000057897,Camk2b,Gene Expression,0.554175679814227,0.0,0.0,218147,22.43038988039105,6691
ENSMUSG00000036564,Ndrg4,Gene Expression,0.5536079094708131,0.0,0.0,275375,33.268829066380896,6751
ENSMUSG00000008136,Fhl2,Gene Expression,0.5529980322632898,0.0,0.0,7398,0.6587241549254339,2279
ENSMUSG00000025582,Nptx1,Gene Expression,0.5515684046741692,0.0,0.0,20792,2.02022171919383,4105
ENSMUSG00000048349,Pou4f1,Gene Expression,0.5514579187967794,0.0,0.0,1065,0.19041897656589063,375
ENSMUSG00000017493,Igfbp4,Gene Expression,0.5511786837934356,0.0,0.0,26112,2.9640632605903092,4200
ENSMUSG00000052889,Prkcb,Gene Expression,0.5511398824035438,0.0,0.0,67764,7.174740462649565,6278
ENSMUSG00000004267,Eno2,Gene Expression,0.5510539617573124,0.0,0.0,359107,40.68807478843994,6805
ENSMUSG00000032011,Thy1,Gene Expression,0.550809265415842,0.0,0.0,157536,18.130571258097557,6692
ENSMUSG00000019890,Nts,Gene Expression,0.5503864615017846,0.0,0.0,3232,0.3708548203932248,1036
ENSMUSG00000036766,Dner,Gene Expression,0.5502975360266501,0.0,0.0,93596,11.346963848335134,6595
ENSMUSG00000020297,Nsg2,Gene Expression,0.5502862882426971,0.0,0.0,68053,7.79853926277331,6327
ENSMUSG00000021702,Thbs4,Gene Expression,0.5499041252280195,0.0,0.0,1872,0.38999484115326294,768
ENSMUSG00000014846,Tppp3,Gene Expression,0.5498882429628824,0.0,0.0,35838,5.8765183718124065,6312
ENSMUSG00000020096,Tbata,Gene Expression,0.5493714669484288,0.0,0.0,3795,0.3435093175036522,1274
ENSMUSG00000015981,Stk32c,Gene Expression,0.5493327662251881,0.0,0.0,28440,3.035312137069853,5056
ENSMUSG00000022342,Kcnv1,Gene Expression,0.5493187959397672,0.0,0.0,3746,0.3182937464916238,1428
ENSMUSG00000078307,AI593442,Gene Expression,0.5492661923309541,0.0,0.0,44331,4.906506182094627,5836
ENSMUSG00000062151,Unc13c,Gene Expression,0.5492097555079353,0.0,0.0,16186,2.324546258374306,4541
ENSMUSG00000026825,Dnm1,Gene Expression,0.5481759145378235,0.0,0.0,248146,27.11734002535816,6706
ENSMUSG00000020734,Grin2c,Gene Expression,0.5480191618625454,0.0,0.0,16062,1.7347780182026329,3570
ENSMUSG00000052301,Doc2a,Gene Expression,0.5474424218034319,0.0,0.0,16948,1.803122492401179,3943
ENSMUSG00000030806,Stx1b,Gene Expression,0.5474174492599166,0.0,0.0,153318,17.917029486851195,6654
ENSMUSG00000038026,Kcnj9,Gene Expression,0.5472173988932384,0.0,0.0,39946,4.265491690111912,5655
ENSMUSG00000002107,Celf2,Gene Expression,0.5466807994026545,0.0,0.0,79192,8.40209383391965,6350
ENSMUSG00000049154,Fam183b,Gene Expression,0.5450099122825535,0.0,0.0,5261,0.5003854154265045,1515
ENSMUSG00000049044,Rapgef4,Gene Expression,0.544992984363968,0.0,0.0,67942,8.866348271098426,6604
ENSMUSG00000071658,Gng3,Gene Expression,0.5446541263302824,0.0,0.0,215547,25.777177282259704,6763
ENSMUSG00000026163,Sphkap,Gene Expression,0.5436609040034421,0.0,0.0,33168,3.465357783551736,5307
ENSMUSG00000020848,Doc2b,Gene Expression,0.5425028260665978,0.0,0.0,16503,1.8683462627346812,3966
ENSMUSG00000058665,En1,Gene Expression,0.5418279743427993,0.0,0.0,1285,0.22363377042713056,588
ENSMUSG00000054160,Nkx2-4,Gene Expression,0.5415173111145584,0.0,0.0,368,0.03476627558495324,134
ENSMUSG00000058488,Kl,Gene Expression,0.5411656444849346,0.0,0.0,1475,0.15238475493959833,381
ENSMUSG00000049313,Sorl1,Gene Expression,0.5407574132369916,0.0,0.0,90730,10.182629109235245,6669
ENSMUSG00000032890,Rims3,Gene Expression,0.5404858873280588,0.0,0.0,29145,3.4567396078879984,5319
ENSMUSG00000046844,Vat1l,Gene Expression,0.5401947820943103,0.0,0.0,20137,2.4867873738195936,4619
ENSMUSG00000027857,Tshb,Gene Expression,0.5394923196381477,0.0,0.0,906,0.04663918977504359,127
ENSMUSG00000048483,Zdhhc22,Gene Expression,0.5391349030586341,0.0,0.0,18600,2.2669427909642934,4619
ENSMUSG00000078137,Ankrd63,Gene Expression,0.5380428661206904,0.0,0.0,1661,0.16597850693386212,810
ENSMUSG00000027523,Gnas,Gene Expression,0.5375490206698932,0.0,0.0,154610,18.296697242784983,6874
ENSMUSG00000053930,Shisa6,Gene Expression,0.5373233142930632,0.0,0.0,23015,2.7794152455835976,4466
ENSMUSG00000042096,Dao,Gene Expression,0.5372521449052255,0.0,0.0,4546,0.6727283843377785,1571
ENSMUSG00000029755,Dlx5,Gene Expression,0.5371643265423861,0.0,0.0,3031,0.3424558055887043,1383
ENSMUSG00000029304,Spp1,Gene Expression,0.5367038689534837,0.0,0.0,5406,0.7312345975022149,1492
ENSMUSG00000024423,Impact,Gene Expression,0.5366270294536514,0.0,0.0,54666,6.930608642872264,6398
ENSMUSG00000019828,Grm1,Gene Expression,0.5365119466947601,0.0,0.0,23098,2.793083285824898,4901
ENSMUSG00000025885,Myo5b,Gene Expression,0.5362974825803042,0.0,0.0,6445,0.6291149134897994,2206
ENSMUSG00000026421,Csrp1,Gene Expression,0.5361451227053323,0.0,0.0,82563,15.50097464903144,6902
ENSMUSG00000046610,Oacyl,Gene Expression,0.5357352838577265,0.0,0.0,7892,0.43358955053738574,873
ENSMUSG00000050556,Kcnb1,Gene Expression,0.5356533640921514,0.0,0.0,28387,2.844858560886523,5154
ENSMUSG00000071424,Grid2,Gene Expression,0.5351065039493516,0.0,0.0,17468,2.025399946666223,3978
ENSMUSG00000021303,Gng4,Gene Expression,0.5348620690188799,0.0,0.0,17187,2.001935755645347,4245
ENSMUSG00000032128,Robo3,Gene Expression,0.5347566469152145,0.0,0.0,3527,0.3094122362559845,1260
ENSMUSG00000040624,Plekhg1,Gene Expression,0.5346562114542593,0.0,0.0,9533,1.5208944053161426,2999
ENSMUSG00000059742,Kcnh7,Gene Expression,0.5346243380143105,0.0,0.0,12612,1.2109892402008913,3476
ENSMUSG00000027562,Car2,Gene Expression,0.5346098091215867,0.0,0.0,48985,9.100903456238402,6684
ENSMUSG00000031144,Syp,Gene Expression,0.5340100729751074,0.0,0.0,341970,38.61150038229864,6810
ENSMUSG00000030350,Prmt8,Gene Expression,0.533767196742914,0.0,0.0,31863,3.3857238741024953,5162
ENSMUSG00000047230,Cldn2,Gene Expression,0.5336265232784704,0.0,0.0,733,0.08321508790407492,205
ENSMUSG00000042761,Mrap2,Gene Expression,0.5335972683343206,0.0,0.0,11467,1.4957826300698482,3602
ENSMUSG00000028782,Adgrb2,Gene Expression,0.5332343136707298,0.0,0.0,77253,8.20841193984932,6408
ENSMUSG00000090550,Prlh,Gene Expression,0.5325449226929088,0.0,0.0,586,0.051442092660241946,97
ENSMUSG00000069310,Hist1h3c,Gene Expression,0.5320944042363898,0.0,0.0,2817,0.45757775052433936,598
ENSMUSG00000032297,Celf6,Gene Expression,0.5318566595379688,0.0,0.0,13136,1.4737427960605685,3622
ENSMUSG00000020262,Adarb1,Gene Expression,0.5316026199927004,0.0,0.0,57639,7.424645905051751,6376
ENSMUSG00000002265,Peg3,Gene Expression,0.5315729935124147,0.0,0.0,129219,15.540107279456087,6673
ENSMUSG00000019768,Esr1,Gene Expression,0.531521059205324,0.0,0.0,8857,0.6455928401769869,1536
ENSMUSG00000044024,Rell2,Gene Expression,0.5314966065024515,0.0,0.0,84089,10.84486710919309,6574
ENSMUSG00000026934,Lhx3,Gene Expression,0.5301020067034087,0.0,0.0,1487,0.09338078976611092,265
ENSMUSG00000049556,Lingo1,Gene Expression,0.5300509998025538,0.0,0.0,28697,2.8662685603583062,5141
ENSMUSG00000034891,Sncb,Gene Expression,0.5297663704167336,0.0,0.0,86949,10.200910524858614,6442
ENSMUSG00000026959,Grin1,Gene Expression,0.5287396753653977,0.0,0.0,185629,20.50257584283892,6658
ENSMUSG00000040372,Gpr63,Gene Expression,0.5287025037392361,0.0,0.0,15046,1.60512603813225,3644
ENSMUSG00000060240,Cend1,Gene Expression,0.5283707790650276,0.0,0.0,164004,20.50402462643185,6718
ENSMUSG00000034413,Neurl1b,Gene Expression,0.528351455080258,0.0,0.0,8280,0.933495674554788,2988
ENSMUSG00000026344,Lypd1,Gene Expression,0.5283187990761617,0.0,0.0,43099,5.013174636524301,5485
ENSMUSG00000015501,Hivep2,Gene Expression,0.5280524155496709,0.0,0.0,45152,4.604432736844158,5818
ENSMUSG00000034187,Nsf,Gene Expression,0.5278531081827562,0.0,0.0,178598,20.76466367099789,6743
ENSMUSG00000062078,Qk,Gene Expression,0.5277927717374694,0.0,0.0,52536,10.183620990340803,6860
ENSMUSG00000007097,Atp1a2,Gene Expression,0.5276865673151977,0.0,0.0,201696,32.14296719609567,6937
ENSMUSG00000000531,Grasp,Gene Expression,0.5273349576848094,0.0,0.0,13197,1.2606235070646727,3377
ENSMUSG00000094910,D430019H16Rik,Gene Expression,0.5269476342289319,0.0,0.0,14022,1.5999843608396487,4090
ENSMUSG00000010066,Cacna2d2,Gene Expression,0.5260333327653541,0.0,0.0,27052,3.466495315735829,5330
ENSMUSG00000032355,Mlip,Gene Expression,0.5252520084638382,0.0,0.0,4408,0.39219554363570663,1761
ENSMUSG00000005360,Slc1a3,Gene Expression,0.5245259226952155,0.0,0.0,45378,6.08520914574809,6099
ENSMUSG00000040118,Cacna2d1,Gene Expression,0.5244346743874129,0.0,0.0,59223,5.793733556366906,5980
ENSMUSG00000028161,Ppp3ca,Gene Expression,0.5243938485050933,0.0,0.0,195162,20.054675006099206,6803
ENSMUSG00000054013,Tmem179,Gene Expression,0.5241017769507214,0.0,0.0,48757,5.7124917956418475,5953
ENSMUSG00000029335,Bmp3,Gene Expression,0.5237617135469461,0.0,0.0,4150,0.3460656589368968,1430
ENSMUSG00000049796,Crh,Gene Expression,0.5235186183297228,0.0,0.0,1823,0.2830170514503,722
ENSMUSG00000018865,Sult4a1,Gene Expression,0.5233049283691615,0.0,0.0,175681,20.44149567761047,6690
ENSMUSG00000109372,Gm19410,Gene Expression,0.5232695814351026,0.0,0.0,2888,0.2549728646866045,1254
ENSMUSG00000035486,Plk5,Gene Expression,0.5230744312868806,0.0,0.0,14441,1.5155639838177963,3348
